Key,ACADEMIC_PERIOD,CAMPUS,COURSE_IDENTIFICATION,COURSE_SECTION_NUMBER,COURSE_REFERENCE_NUMBER,COURSE_TITLE_SHORT,CREDITS_EARNED,CREDITS_FOR_GPA,FINAL_GRADE,REPEAT_COURSE_IND,REGISTRATION_STATUS,REGISTRATION_STATUS_DESC,GRADABLE_IND,Most_Recent_Prior_Term,Most_Recent_Prior_Term_GPA
051286,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.78448276
051290,201920,PWL,PHYS17200,001,13631,Modern Mechanics,0,0,W,,W,Withdrawn-W,Y,201910,2.89285714
051295,201920,PWL,PHYS17200,133,11269,Modern Mechanics,0,0,,,DC,Drop Course,Y,201910,3.1
051314,202020,PWL,PHYS22000,001,25707,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,202010,3.65744681
051315,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,4
051316,202010,PWL,PHYS17200,102,26930,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,201930,2.11290323
051317,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.12857143
051320,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.555
051334,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,4
051336,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,4
051346,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.98695652
051347,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,4
051361,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.80571429
051367,202010,PWL,PHYS17200,103,37253,Modern Mechanics,4,4,D,,RW,**Web Registered**,Y,201930,2.975
051375,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.005
051389,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,3.58333333
051396,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,A,,RW,**Web Registered**,Y,201930,3.43103448
051398,201920,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.27222222
051431,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,4
051466,201920,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,201910,2.42
051467,202020,PWL,PHYS17200,014,25601,Modern Mechanics,0,0,,,DC,Drop Course,Y,202010,3.11276596
051467,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.166
051470,201920,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.61428571
051475,202020,PWL,PHYS22000,002,25708,Gen Physics,4,4,B,,RW,**Web Registered**,Y,202010,2.566
051478,202010,PWL,PHYS22000,050,10333,Gen Physics,0,0,W,,W,Withdrawn-W,Y,201930,2.83333333
051478,202020,PWL,PHYS22000,001,25707,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,202010,2.48787879
051484,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,3.14
051497,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,2.34375
051507,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,2.52
051524,202020,PWL,PHYS22000,002,25708,Gen Physics,4,4,B,,RW,**Web Registered**,Y,202010,2.48181818
051535,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.71428571
051574,201920,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,3.95714286
051578,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,3.56
051583,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,2.06666667
051588,201920,PWL,PHYS17200,002,15038,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,3.56
051592,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,C-,,RW,**Web Registered**,Y,201930,2.17352941
051603,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.8
051619,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201930,3.73333333
051706,202020,PWL,PHYS22000,001,25707,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,202010,3.32
051778,201920,PWL,PHYS17200,001,13631,Modern Mechanics,0,0,F,E,RW,**Web Registered**,Y,201910,2.45714286
051778,202010,PWL,PHYS17200,100,26931,Modern Mechanics,0,4,F,I,RW,**Web Registered**,Y,201930,2.01428571
051793,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201930,2.78571429
051808,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.18125
051819,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.49032258
051823,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,3.41538462
051832,202020,PWL,PHYS22000,003,11270,Gen Physics,4,0,P,,RE,**Registered**,Y,202010,3.87066667
051847,202010,PWL,PHYS22000,002,27016,Gen Physics,0,0,W,,W,Withdrawn-W,Y,201930,2.9
051868,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201930,3.52068966
051896,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,B+,,RE,**Registered**,Y,201930,4
051910,202020,PWL,PHYS22000,001,25707,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,202010,3.31276596
051912,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.79090909
051922,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.575
051949,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.95714286
051962,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,2.63333333
051980,201920,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.06
051991,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201930,3.50465116
051996,201920,PWL,PHYS17200,014,25601,Modern Mechanics,0,0,W,,W,Withdrawn-W,Y,201910,2.16428571
051998,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,202010,3.67021277
052017,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.59333333
052045,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201930,3.409375
052163,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.92586207
052166,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.62461539
052216,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201910,3.6
052218,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.93548387
052222,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,D+,,RW,**Web Registered**,Y,201910,2.75625
052234,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,202010,3.84130435
052238,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,202010,3.40666667
052241,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.97142857
052248,201920,PWL,PHYS22000,003,11270,Gen Physics,0,0,,,DC,Drop Course,Y,201910,3.19375
052248,202020,PWL,PHYS22000,001,25707,Gen Physics,4,0,P,,RE,**Registered**,Y,202010,3.37567568
052250,202020,PWL,PHYS22000,002,25708,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,202010,3.42692308
052254,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,2.7173913
052284,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.81627907
052303,202020,PWL,PHYS22000,002,25708,Gen Physics,4,4,B,,RW,**Web Registered**,Y,202010,3.22972973
052309,201920,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,C+,,RW,**Web Registered**,Y,201910,3.25714286
052310,202020,PWL,PHYS22000,001,25707,Gen Physics,0,4,F,,RW,**Web Registered**,Y,202010,2.2675
052323,202020,PWL,PHYS22000,003,11270,Gen Physics,4,0,P,,RE,**Registered**,Y,202010,3.00232558
052366,202020,PWL,PHYS22000,001,25707,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,202010,3.64102564
052371,202010,PWL,PHYS22000,002,27016,Gen Physics,0,0,W,,W,Withdrawn-W,Y,201930,3.72258065
052371,202110,PWL,PHYS22000,062,25722,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.62909091
052417,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201930,3.90344828
052429,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.09411765
052431,201920,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.60666667
052449,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.12666667
052454,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.62666667
052478,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,3.90625
052488,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.04285714
052499,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.75517241
052500,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.87142857
052502,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.50149254
052513,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,1.35882353
052514,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,3.24285714
052522,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.32857143
052535,201920,PWL,PHYS17200,015,25602,Modern Mechanics,0,0,W,,W,Withdrawn-W,Y,201910,0.76875
052537,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201930,2.71
052551,202020,PWL,PHYS22000,001,25707,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,202010,2.74680851
052566,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.91428571
052586,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.32857143
052593,201920,PWL,PHYS17200,013,13590,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,3.58461539
052597,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,4
052616,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201930,2.84821429
052631,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.01333333
052647,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201930,3.42068966
052658,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,201910,2.12666667
052665,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.96
052680,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,201910,2.70769231
052692,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201930,3.55333333
052696,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,D+,,RW,**Web Registered**,Y,201910,2.44166667
052709,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.77142857
052719,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,2.91911765
052725,202020,PWL,PHYS22000,001,25707,Gen Physics,0,0,N,,RE,**Registered**,Y,202010,2.90227273
052729,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.31875
052733,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,3.93571429
052782,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.43076923
052785,201920,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.53333333
052787,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,C-,,RW,**Web Registered**,Y,201910,3.04285714
052817,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.17647059
052872,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,B,,RW,**Web Registered**,Y,202010,3.22272727
052879,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201930,2.545
052891,201920,PWL,PHYS17200,001,13631,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,201910,2.07333333
052897,201920,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.77894737
052914,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,201910,2.9
052919,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,3.72380952
052926,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201910,3.97692308
052931,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,3.74285714
052936,201920,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,3.68571429
052940,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,201930,3.73823529
052948,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.4
052976,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.62857143
