Key,TEST_RULE,SATR EBRW,SATR Math,SATR Total,ACT Composite,ACT English,ACT Combined English/Writing,ACT Math
132419,SAT2ACT,,,,31,33,,31
132421,SAT2ACT,,,,27,27,,29
132426,SAT2ACT,660,670,1330,33,33,,32
132435,SAT2ACT,560,580,1140,,,,
132436,SAT2ACT,,,,31,31,,35
132448,SAT2ACT,660,700,1340,,,,
132451,SAT2ACT,680,780,1460,35,35,,36
132454,SAT2ACT,740,750,1490,,,,
132469,SAT2ACT,,,,28,26,,27
132474,SAT2ACT,620,640,1260,31,35,,29
132480,SAT2ACT,690,790,1470,,,,
132498,SAT2ACT,560,610,1170,,,,
132501,SAT2ACT,560,620,1180,26,25,,26
132508,SAT2ACT,640,730,1370,,,,
132515,SAT2ACT,610,670,1280,,,,
132516,SAT2ACT,770,740,1500,,,,
132532,SAT2ACT,,,,32,34,,34
132583,SAT2ACT,,,,23,24,,26
132597,SAT2ACT,650,640,1270,,,,
132600,SAT2ACT,600,610,1190,24,23,,25
132618,SAT2ACT,620,720,1340,,,,
132625,SAT2ACT,,,,29,27,,27
132641,SAT2ACT,660,740,1390,31,29,,30
132655,SAT2ACT,640,680,1310,,,,
132666,SAT2ACT,630,740,1370,,,,
132670,SAT2ACT,600,640,1230,30,33,,28
132681,SAT2ACT,580,630,1210,,,,
132687,SAT2ACT,690,790,1480,33,35,,35
132689,SAT2ACT,,,,32,28,,34
132724,SAT2ACT,560,590,1150,,,,
132726,SAT2ACT,600,650,1240,,,,
132734,SAT2ACT,540,610,1110,,,,
132740,SAT2ACT,670,630,1300,28,30,,28
132749,SAT2ACT,680,680,1350,31,34,,29
132754,SAT2ACT,740,720,1420,,,,
132756,SAT2ACT,610,620,1230,,,,
132763,SAT2ACT,,,,31,31,,34
132765,SAT2ACT,530,530,1060,,,,
132785,SAT2ACT,620,740,1360,,,,
132790,SAT2ACT,,,,32,32,,33
132800,SAT2ACT,,,,28,24,,31
132824,SAT2ACT,630,690,1310,24,24,,29
132830,SAT2ACT,640,680,1320,,,,
132841,SAT2ACT,,,,34,34,,35
132858,SAT2ACT,,,,34,35,,35
132868,SAT2ACT,720,710,1420,33,35,,31
132872,SAT2ACT,600,690,1290,24,19,,23
132883,SAT2ACT,660,680,1340,33,35,,31
132896,SAT2ACT,610,510,1120,19,19,,19
132915,SAT2ACT,620,540,1160,23,25,,23
132920,SAT2ACT,670,710,1380,,,,
132939,SAT2ACT,560,630,1190,22,23,,23
132944,SAT2ACT,710,680,1390,,,,
132948,SAT2ACT,530,550,1080,24,23,,25
132956,SAT2ACT,660,600,1260,29,27,,27
132977,SAT2ACT,770,680,1440,,,,
132989,SAT2ACT,550,680,1230,27,23,,29
132995,SAT2ACT,570,560,1130,,,,
133000,SAT2ACT,750,740,1490,,,,
133029,SAT2ACT,690,690,1380,34,33,,35
133055,SAT2ACT,600,710,1310,31,35,,35
133062,SAT2ACT,,,,28,26,,32
133081,SAT2ACT,700,740,1440,34,34,,33
133083,SAT2ACT,600,670,1270,25,23,,31
133086,SAT2ACT,640,630,1270,28,20,,28
133098,SAT2ACT,690,750,1440,29,28,,27
133104,SAT2ACT,650,660,1310,30,28,,31
133214,SAT2ACT,,,,30,33,,29
133226,SAT2ACT,630,710,1340,28,26,,28
133227,SAT2ACT,700,700,1400,32,35,,30
133233,SAT2ACT,630,520,1150,,,,
133252,SAT2ACT,570,710,1240,28,28,,33
133261,SAT2ACT,660,680,1340,31,31,,28
133267,SAT2ACT,620,790,1380,,,,
133278,SAT2ACT,690,710,1400,30,30,,30
133279,SAT2ACT,630,780,1410,,,,
133294,SAT2ACT,580,500,1080,,,,
133298,SAT2ACT,710,770,1480,,,,
133309,SAT2ACT,690,690,1380,30,32,,30
133316,SAT2ACT,550,750,1270,,,,
133381,SAT2ACT,570,530,1100,23,21,,20
133386,SAT2ACT,710,680,1330,30,32,,27
133428,SAT2ACT,430,580,1010,,,,
133438,SAT2ACT,650,750,1400,30,30,,32
133481,SAT2ACT,660,570,,25,25,,26
133580,SAT2ACT,620,730,1350,31,34,,33
133592,SAT2ACT,,,,30,33,,27
133618,SAT2ACT,580,510,1090,23,21,,21
133635,SAT2ACT,700,730,1410,31,35,,29
133644,SAT2ACT,680,740,1420,34,33,,32
133690,SAT2ACT,670,690,1360,31,32,,31
133782,SAT2ACT,680,700,1380,33,34,,31
133783,SAT2ACT,570,670,1210,29,22,,31
133834,SAT2ACT,680,700,1380,34,33,,32
133837,SAT2ACT,740,700,1440,32,35,,28
133860,SAT2ACT,670,660,1330,31,33,,29
133878,SAT2ACT,620,660,1280,24,20,,22
133879,SAT2ACT,730,760,1490,33,33,,34
133915,SAT2ACT,,,,34,35,,33
134021,SAT2ACT,550,510,1040,18,17,,17
134039,SAT2ACT,590,780,1370,,,,
134048,SAT2ACT,670,620,1290,28,23,,28
134051,SAT2ACT,680,660,1300,27,27,,28
134054,SAT2ACT,610,730,1340,,,,
134061,SAT2ACT,520,700,1220,26,25,,29
134071,SAT2ACT,,,,24,22,,28
134079,SAT2ACT,680,740,1420,,,,
134099,SAT2ACT,640,630,1270,26,26,,27
134150,SAT2ACT,,,,33,35,,33
134152,SAT2ACT,650,670,1300,,,,
134153,SAT2ACT,630,650,1280,,,,
134164,SAT2ACT,700,730,1390,,,,
134165,SAT2ACT,,,,23,20,,22
134198,SAT2ACT,,,,28,23,,29
134238,SAT2ACT,650,740,1390,31,29,,34
134280,SAT2ACT,570,610,1150,22,20,,26
134293,SAT2ACT,680,640,1290,,,,
134300,SAT2ACT,640,690,1330,29,26,,30
134360,SAT2ACT,640,660,1300,27,26,,28
134362,SAT2ACT,590,600,1130,25,25,,24
134406,SAT2ACT,620,680,1300,28,22,,29
134408,SAT2ACT,660,750,1410,,,,
134410,SAT2ACT,630,640,1270,29,25,,27
134411,SAT2ACT,680,740,1420,,,,
134420,SAT2ACT,680,770,1450,30,31,,27
134421,SAT2ACT,710,730,1440,,,,
134422,SAT2ACT,550,560,1100,,,,
134428,SAT2ACT,640,610,1250,,,,
134437,SAT2ACT,,,,30,33,,31
134444,SAT2ACT,,,,30,30,,29
134454,SAT2ACT,680,720,1370,30,27,,32
134463,SAT2ACT,700,770,1440,32,36,,31
134478,SAT2ACT,740,760,1500,33,34,,32
134496,SAT2ACT,660,770,1430,31,27,,31
134503,SAT2ACT,710,620,1330,32,28,,31
134504,SAT2ACT,640,700,1340,32,35,,35
134508,SAT2ACT,,,,29,27,,31
134512,SAT2ACT,550,600,1150,18,21,,21
134519,SAT2ACT,630,680,1300,24,18,,28
134525,SAT2ACT,700,730,1430,31,34,,35
134532,SAT2ACT,650,790,1440,32,25,,35
134551,SAT2ACT,590,600,1180,22,24,,22
134580,SAT2ACT,550,590,1110,,,,
134680,SAT2ACT,680,700,1380,33,32,,28
134685,SAT2ACT,690,650,1270,27,24,,28
134694,SAT2ACT,570,530,1100,24,25,,23
134706,SAT2ACT,,,,34,33,,34
134721,SAT2ACT,590,600,1190,24,25,,25
134730,SAT2ACT,660,730,1390,,,,
134773,SAT2ACT,,,,29,34,,27
134774,SAT2ACT,670,750,1400,,,,
134785,SAT2ACT,540,580,1110,,,,
134965,SAT2ACT,560,610,1160,,,,
134994,SAT2ACT,660,710,1310,29,28,,31
134997,SAT2ACT,620,680,1300,,,,
135002,SAT2ACT,,,,27,25,,27
135005,SAT2ACT,,,,25,19,,28
135035,SAT2ACT,,,,33,32,,32
135053,SAT2ACT,620,720,1340,30,27,,33
135065,SAT2ACT,740,740,1480,33,31,,33
135068,SAT2ACT,650,620,1270,,,,
135074,SAT2ACT,620,640,1250,27,28,,26
135197,SAT2ACT,660,670,1330,,,,
135241,SAT2ACT,730,800,1510,,,,
135260,SAT2ACT,680,790,1470,32,29,,35
135262,SAT2ACT,,,,30,34,,30
135264,SAT2ACT,,,,32,30,,30
135269,SAT2ACT,740,700,1440,,,,
135271,SAT2ACT,,,,29,26,,29
135280,SAT2ACT,620,570,1190,26,22,,27
135289,SAT2ACT,,,,34,29,,36
135305,SAT2ACT,,,,34,34,,34
135324,SAT2ACT,600,710,1310,27,23,,30
135335,SAT2ACT,760,800,1540,35,34,,33
135348,SAT2ACT,630,680,1280,,,,
135357,SAT2ACT,630,680,1310,24,23,,29
135360,SAT2ACT,610,760,1370,31,33,,32
135519,SAT2ACT,670,590,1260,,,,
135526,SAT2ACT,680,690,1370,30,28,,32
135531,SAT2ACT,560,600,1130,25,22,,24
135533,SAT2ACT,660,640,1300,28,31,,30
135534,SAT2ACT,,,,29,25,,30
135540,SAT2ACT,640,650,1290,31,35,,30
135559,SAT2ACT,,,,34,35,,32
135583,SAT2ACT,660,640,1300,29,30,,30
135595,SAT2ACT,660,690,1340,,,,
135611,SAT2ACT,640,740,1380,30,29,,35
135616,SAT2ACT,590,600,1180,26,21,,28
135623,SAT2ACT,680,730,1380,30,29,,30
135697,SAT2ACT,640,660,1300,,,,
135779,SAT2ACT,760,670,1430,,,,
135786,SAT2ACT,540,580,1120,,,,
135795,SAT2ACT,590,670,1260,27,27,,32
135801,SAT2ACT,680,740,,31,32,,29
135802,SAT2ACT,730,750,1480,,,,
135808,SAT2ACT,620,710,1330,,,,
135826,SAT2ACT,660,600,1260,27,29,,27
135832,SAT2ACT,720,770,1490,35,36,,32
135837,SAT2ACT,660,680,1340,,,,
135852,SAT2ACT,720,700,1420,29,30,,28
135860,SAT2ACT,750,770,1520,34,32,,34
135905,SAT2ACT,600,630,1230,24,23,,25
135919,SAT2ACT,700,740,1430,29,32,,28
135926,SAT2ACT,660,790,1450,,,,
135929,SAT2ACT,700,700,1400,30,35,,31
135938,SAT2ACT,610,590,1200,,,,
135951,SAT2ACT,,,,32,34,,35
135961,SAT2ACT,,,,33,31,,32
135969,SAT2ACT,630,680,1310,29,27,,28
135970,SAT2ACT,,,,34,36,,32
135984,SAT2ACT,650,750,1400,,,,
135991,SAT2ACT,670,730,1400,33,32,,33
136010,SAT2ACT,640,690,1320,,,,
136019,SAT2ACT,690,710,1370,,,,
136023,SAT2ACT,540,630,1170,22,19,,27
136032,SAT2ACT,620,680,1300,28,26,,32
136036,SAT2ACT,660,780,1440,,,,
136081,SAT2ACT,760,800,1530,33,32,,33
136085,SAT2ACT,620,710,1320,,,,
136087,SAT2ACT,740,780,1520,36,36,,36
136113,SAT2ACT,610,570,1180,24,25,,23
136130,SAT2ACT,690,680,1370,32,34,,30
136160,SAT2ACT,,,,33,32,,33
136180,SAT2ACT,540,570,1110,,,,
136188,SAT2ACT,590,800,1390,,,,
136240,SAT2ACT,750,780,1530,33,35,,30
136261,SAT2ACT,530,630,1160,,,,
136308,SAT2ACT,620,750,1370,,,,
136342,SAT2ACT,,,,29,32,,30
136345,SAT2ACT,,,,33,35,,32
136347,SAT2ACT,700,690,,32,35,,29
136377,SAT2ACT,710,750,1460,,,,
136385,SAT2ACT,,,,33,32,,34
136423,SAT2ACT,,,,32,35,,35
136446,SAT2ACT,,,,34,34,,35
136450,SAT2ACT,600,610,1210,,,,
136453,SAT2ACT,730,690,1420,32,36,,29
136462,SAT2ACT,650,750,1400,,,,
136464,SAT2ACT,,,,34,34,,32
136493,SAT2ACT,700,770,1440,,,,
136506,SAT2ACT,640,670,1310,26,24,,28
136509,SAT2ACT,690,660,1350,,,,
136516,SAT2ACT,,,,35,36,,36
136521,SAT2ACT,,,,29,27,,36
136563,SAT2ACT,,,,31,31,,30
136589,SAT2ACT,640,670,1310,31,34,,30
136659,SAT2ACT,580,560,1140,,,,
136812,SAT2ACT,590,800,1380,,,,
136879,SAT2ACT,690,640,1290,,,,
136890,SAT2ACT,,,,25,23,,25
136901,SAT2ACT,720,680,1400,33,36,,32
136909,SAT2ACT,670,740,1410,34,35,,35
136939,SAT2ACT,630,700,1330,,,,
136947,SAT2ACT,790,710,1500,,,,
136955,SAT2ACT,,,,29,32,,28
136957,SAT2ACT,,,,26,28,,27
136961,SAT2ACT,620,650,1270,,,,
137017,SAT2ACT,690,760,1440,,,,
137042,SAT2ACT,680,800,1480,,,,
137046,SAT2ACT,520,540,1040,,,,
137047,SAT2ACT,,,,26,28,,25
137057,SAT2ACT,590,720,1310,25,21,,28
137063,SAT2ACT,710,670,1370,,,,
137070,SAT2ACT,550,620,1170,27,24,,28
137079,SAT2ACT,660,710,1360,30,28,,31
137080,SAT2ACT,710,750,1460,33,35,,33
137083,SAT2ACT,720,730,1430,,,,
137104,SAT2ACT,710,650,1360,30,32,,29
137110,SAT2ACT,570,630,1140,,,,
137256,SAT2ACT,680,780,1450,,,,
137262,SAT2ACT,660,680,1330,32,34,,31
137267,SAT2ACT,570,630,1200,,,,
137270,SAT2ACT,500,670,1150,23,16,,29
137278,SAT2ACT,730,780,1510,33,30,,35
137280,SAT2ACT,,,,31,27,,36
137282,SAT2ACT,660,670,1330,29,26,,32
137283,SAT2ACT,620,650,1250,,,,
137302,SAT2ACT,720,790,1510,,,,
137314,SAT2ACT,700,750,1450,35,35,,35
137336,SAT2ACT,680,780,1440,34,33,,35
137339,SAT2ACT,670,750,1420,29,26,,28
137345,SAT2ACT,,,,32,36,,30
137351,SAT2ACT,,,,26,28,,26
137354,SAT2ACT,620,720,1290,25,23,,27
137374,SAT2ACT,550,710,1260,,,,
137376,SAT2ACT,700,690,1390,,,,
137382,,,,,,,,
137389,SAT2ACT,700,740,1440,,,,
137407,SAT2ACT,610,720,1330,27,25,,32
137431,SAT2ACT,640,670,1310,,,,
137437,SAT2ACT,590,640,1230,23,20,,27
137451,SAT2ACT,640,730,1370,33,31,,33
137458,SAT2ACT,,,,29,31,,30
137460,SAT2ACT,640,680,1320,31,34,,34
137477,SAT2ACT,650,720,1370,,,,
137482,SAT2ACT,660,670,1330,29,26,,29
137486,SAT2ACT,620,680,,28,25,,25
137489,SAT2ACT,,,,30,27,,31
137514,SAT2ACT,,,,25,,,
137555,SAT2ACT,650,750,1400,33,30,,33
137557,SAT2ACT,,,,30,26,,27
137568,SAT2ACT,700,650,1310,,,,
137569,SAT2ACT,,,,31,31,,31
137657,SAT2ACT,660,690,1350,31,27,,33
137659,SAT2ACT,,,,27,22,18,26
137668,SAT2ACT,,,,27,26,,30
137672,SAT2ACT,690,690,1380,29,29,,30
137720,SAT2ACT,730,790,1520,31,33,,35
137728,SAT2ACT,640,620,1260,28,27,,28
137761,SAT2ACT,600,590,1190,24,29,,23
137766,SAT2ACT,,,,30,28,,31
137771,SAT2ACT,700,760,1450,29,31,,32
137782,SAT2ACT,630,670,1300,,,,
137893,SAT2ACT,,,,33,33,,32
137950,SAT2ACT,650,740,1390,30,25,,32
137954,SAT2ACT,690,720,1390,,,,
137981,SAT2ACT,,,,29,26,,32
137986,SAT2ACT,630,670,1300,30,31,,32
137988,SAT2ACT,600,790,1390,30,25,,31
138036,SAT2ACT,680,730,1410,30,31,,30
138050,SAT2ACT,,,,33,34,,31
138060,SAT2ACT,,,,33,28,,34
138117,SAT2ACT,,,,34,35,,31
138149,SAT2ACT,680,660,1340,,,,
138160,SAT2ACT,,,,32,29,,34
138166,SAT2ACT,670,670,1280,29,29,,27
138168,SAT2ACT,770,780,1550,,,,
138176,SAT2ACT,610,630,1240,,,,
138180,SAT2ACT,670,750,1400,,,,
138184,SAT2ACT,590,580,1170,27,25,,26
138194,SAT2ACT,,,,33,30,,34
138208,SAT2ACT,,,,32,33,,32
138217,SAT2ACT,,,,32,31,,34
138222,SAT2ACT,640,690,1320,,,,
138236,SAT2ACT,610,710,1320,,,,
138243,SAT2ACT,520,550,1070,25,24,,25
138252,SAT2ACT,640,680,1320,29,26,,30
138256,SAT2ACT,560,530,1090,,,,
138272,SAT2ACT,630,680,1250,25,24,,26
138278,SAT2ACT,730,640,1370,33,33,,30
138280,SAT2ACT,530,660,1190,,,,
138282,SAT2ACT,660,680,1340,,,,
138284,SAT2ACT,730,790,1520,33,34,,32
138291,SAT2ACT,600,740,1340,30,27,,34
138316,SAT2ACT,640,640,1280,30,34,,33
138325,SAT2ACT,660,770,1430,,,,
138346,SAT2ACT,600,790,1390,,,,
138348,,,,,,,,
138424,SAT2ACT,,,,25,28,,27
138428,SAT2ACT,630,700,1330,28,28,,27
138435,SAT2ACT,770,740,1450,,,,
138464,SAT2ACT,780,780,1560,,,,
138467,SAT2ACT,650,690,1340,32,35,,33
138475,SAT2ACT,,,,29,22,,28
138490,SAT2ACT,690,710,1400,34,35,,34
138500,SAT2ACT,740,790,1530,,,,
138529,SAT2ACT,580,640,1210,24,26,,27
138532,SAT2ACT,730,730,1460,33,33,,33
138536,SAT2ACT,,,,26,25,,29
138537,SAT2ACT,620,710,1330,,,,
138563,SAT2ACT,760,770,1530,,,,
138578,SAT2ACT,,,,33,32,,35
138580,SAT2ACT,610,690,1300,25,24,,26
138585,SAT2ACT,580,680,1240,,,,
138594,SAT2ACT,,,,33,35,,29
138597,SAT2ACT,,,,30,34,,29
138626,SAT2ACT,660,760,1420,26,29,,32
138653,SAT2ACT,,,,25,23,,29
138661,SAT2ACT,720,700,1420,34,34,,33
138665,SAT2ACT,660,780,1440,31,30,,33
138675,SAT2ACT,630,740,1350,,,,
138676,SAT2ACT,700,770,1470,34,32,,33
138686,SAT2ACT,730,720,1450,,,,
138697,SAT2ACT,630,700,1330,,,,
138706,SAT2ACT,570,670,1220,23,23,,27
138707,SAT2ACT,660,700,1350,,,,
138783,SAT2ACT,770,780,1550,33,33,,32
138822,SAT2ACT,560,700,1260,,,,
138879,SAT2ACT,640,730,1370,28,28,,27
138901,SAT2ACT,580,710,1290,,,,
138919,SAT2ACT,,,,32,32,,30
138924,SAT2ACT,750,760,1490,,,,
138926,SAT2ACT,650,730,1380,29,33,,31
138939,SAT2ACT,,,,33,26,,32
138972,SAT2ACT,600,610,1200,,,,
138974,SAT2ACT,560,610,1170,24,24,,25
138976,SAT2ACT,720,690,1410,33,35,,33
138978,SAT2ACT,,,,32,34,,28
138986,SAT2ACT,750,750,1500,,,,
138989,SAT2ACT,690,670,1360,31,28,,28
138991,SAT2ACT,690,780,1470,,,,
139004,SAT2ACT,600,610,1210,,,,
139008,SAT2ACT,730,790,1510,,,,
139014,SAT2ACT,660,670,1330,,,,
139018,SAT2ACT,730,740,1440,33,35,,32
139019,SAT2ACT,720,680,1400,31,34,,28
139028,SAT2ACT,610,650,1260,31,32,,31
139031,SAT2ACT,700,710,1400,,,,
139032,SAT2ACT,,,,31,36,,29
139035,SAT2ACT,760,780,1540,,,,
139037,SAT2ACT,640,580,1220,,,,
139064,SAT2ACT,700,610,1310,29,34,,26
139076,SAT2ACT,610,590,1200,,,,
139095,SAT2ACT,590,630,1170,,,,
139109,SAT2ACT,650,790,1440,32,33,,34
139116,SAT2ACT,,,,28,31,,27
139124,SAT2ACT,,,,24,21,,27
139213,SAT2ACT,,,,34,35,,34
139268,SAT2ACT,760,680,1440,33,36,,30
139287,SAT2ACT,660,630,1290,,,,
139329,SAT2ACT,620,680,1300,27,25,,25
139332,SAT2ACT,760,730,1490,,,,
139333,SAT2ACT,720,660,1380,,,,
139359,SAT2ACT,660,690,1320,,,,
139376,SAT2ACT,,,,32,34,,26
139381,SAT2ACT,750,680,1430,31,34,,27
139388,SAT2ACT,680,740,1420,33,33,,34
139409,SAT2ACT,,,,32,32,,30
139410,SAT2ACT,670,670,1340,,,,
139415,SAT2ACT,640,680,1290,,,,
139427,SAT2ACT,680,680,1360,33,35,,34
139440,SAT2ACT,690,790,1470,31,25,,31
139447,SAT2ACT,680,780,1460,33,35,,33
139456,SAT2ACT,700,750,1450,,,,
139469,SAT2ACT,690,740,1430,27,27,,33
139614,SAT2ACT,690,640,1300,,,,
139615,SAT2ACT,680,730,1410,,,,
139637,SAT2ACT,780,760,1540,34,36,,35
139642,SAT2ACT,500,700,1200,22,18,,33
139708,SAT2ACT,710,690,1400,,,,
139710,SAT2ACT,600,680,1280,30,32,,30
139711,SAT2ACT,700,710,1410,28,29,,29
139729,SAT2ACT,760,790,1540,,,,
139739,SAT2ACT,610,700,1310,,,,
139742,SAT2ACT,,,,31,34,,33
139749,SAT2ACT,,,,33,35,,29
139753,SAT2ACT,610,580,1190,,,,
139781,SAT2ACT,650,660,1310,28,28,,27
139797,SAT2ACT,690,710,1400,30,26,,29
139828,SAT2ACT,730,720,1450,,,,
139829,SAT2ACT,700,790,1490,35,36,,35
139832,SAT2ACT,640,650,1290,,,,
139839,SAT2ACT,730,710,1400,,,,
139866,SAT2ACT,,,,32,35,,31
139869,SAT2ACT,770,790,1560,,,,
139882,SAT2ACT,700,710,1410,31,32,,32
139906,SAT2ACT,690,750,1440,30,28,,30
140072,SAT2ACT,570,620,1180,23,21,,27
140083,SAT2ACT,,,,31,35,,32
140090,SAT2ACT,,,,34,35,,35
140104,SAT2ACT,550,670,1200,,,,
140108,SAT2ACT,610,640,1250,24,22,,26
140116,SAT2ACT,640,740,1350,,,,
140120,SAT2ACT,660,580,1240,24,23,,24
140144,SAT2ACT,,,,32,34,,33
140147,SAT2ACT,730,780,1510,31,27,,34
140150,SAT2ACT,610,640,1250,,,,
140153,SAT2ACT,720,740,1450,34,31,,32
140163,SAT2ACT,690,680,1370,,,,
140169,SAT2ACT,,,,34,35,,35
140170,SAT2ACT,,,,25,24,,26
140201,SAT2ACT,640,710,1350,,,,
140224,SAT2ACT,710,780,1490,,,,
140228,SAT2ACT,,,,30,30,,34
140235,SAT2ACT,,,,35,36,,36
140236,SAT2ACT,540,660,1200,,,,
140261,SAT2ACT,,,,26,25,,21
140264,SAT2ACT,780,750,1530,,,,
140266,SAT2ACT,610,700,1310,28,25,,29
140283,SAT2ACT,660,660,1320,24,24,,25
140306,SAT2ACT,620,670,1290,23,25,,26
140381,SAT2ACT,690,790,1440,34,32,,34
140390,SAT2ACT,690,760,1450,29,24,,30
140398,SAT2ACT,690,680,1370,29,32,,27
140407,SAT2ACT,600,560,1160,23,20,,22
140426,SAT2ACT,720,790,1510,35,34,,36
140429,SAT2ACT,,,,29,31,,31
140453,SAT2ACT,610,750,1360,,,,
140455,SAT2ACT,,,,30,31,,29
140466,SAT2ACT,740,800,1540,34,35,,35
140515,SAT2ACT,720,680,1400,31,35,,31
140521,SAT2ACT,750,710,,32,33,,28
140526,SAT2ACT,650,690,1340,,,,
140541,SAT2ACT,680,730,1410,,,,
140560,SAT2ACT,600,740,1290,,,,
140561,SAT2ACT,640,770,1410,,,,
140570,SAT2ACT,710,770,1480,30,32,,31
140579,SAT2ACT,660,660,1300,25,23,,29
140580,SAT2ACT,690,800,1490,,,,
140584,SAT2ACT,610,710,1320,29,23,,30
140588,SAT2ACT,670,730,1400,,,,
140590,SAT2ACT,640,630,1260,,,,
140622,SAT2ACT,,,,30,30,,30
140630,SAT2ACT,660,710,1360,33,32,,35
140663,SAT2ACT,660,650,1310,31,35,,30
140666,SAT2ACT,,,,28,32,,28
140674,SAT2ACT,,,,31,34,,30
140676,SAT2ACT,740,770,1510,,,,
140684,SAT2ACT,,,,31,32,,34
140689,SAT2ACT,670,780,1450,,,,
140692,SAT2ACT,710,690,1400,34,35,,32
140705,SAT2ACT,,,,27,33,,30
140713,SAT2ACT,650,730,1380,32,26,,33
140716,SAT2ACT,,,,23,21,,25
140726,SAT2ACT,630,560,,24,23,,24
140759,SAT2ACT,690,790,1480,34,35,,33
140765,SAT2ACT,,,,35,35,,35
140766,SAT2ACT,,,,32,34,,33
140776,SAT2ACT,,,,33,35,,31
140845,SAT2ACT,,,,28,24,,33
140852,SAT2ACT,,,,31,34,,29
140855,SAT2ACT,740,790,1530,35,36,,34
140858,SAT2ACT,580,720,1300,,,,
140865,SAT2ACT,670,700,1360,,,,
140927,SAT2ACT,,,,30,28,,30
140933,SAT2ACT,710,790,1500,,,,
140937,SAT2ACT,,,,30,26,,33
140952,SAT2ACT,640,740,1380,29,28,,30
140962,SAT2ACT,,,,33,33,,32
140965,SAT2ACT,680,750,1430,,,,
140968,SAT2ACT,,,,35,35,,35
140972,SAT2ACT,760,740,1500,,,,
140977,SAT2ACT,,,,32,36,,28
140978,SAT2ACT,,,,23,25,,27
140982,SAT2ACT,660,730,1360,27,27,,32
140996,SAT2ACT,640,700,1330,25,23,,28
141002,SAT2ACT,660,760,1380,,,,
141008,SAT2ACT,740,780,,34,35,,35
141025,SAT2ACT,720,790,1510,33,32,,36
141028,SAT2ACT,600,690,1290,30,28,,32
141034,SAT2ACT,,,,32,35,,31
141045,SAT2ACT,610,660,1270,28,31,,28
141050,SAT2ACT,650,750,1400,30,35,,34
141062,SAT2ACT,650,720,1330,,,,
141066,SAT2ACT,630,740,1340,28,26,,30
141119,SAT2ACT,620,680,1300,29,30,,30
141129,SAT2ACT,650,740,1370,,,,
141130,SAT2ACT,690,790,1480,,,,
141143,SAT2ACT,690,750,1440,,,,
141149,SAT2ACT,,,,34,34,,34
141152,SAT2ACT,570,590,1160,,,,
141153,SAT2ACT,570,660,1230,,,,
141155,SAT2ACT,690,790,1480,31,28,,33
141177,SAT2ACT,,,,31,30,,29
141189,SAT2ACT,740,750,1470,,,,
141210,SAT2ACT,540,530,1070,22,24,,21
141212,SAT2ACT,,,,27,28,,33
141229,SAT2ACT,,,,34,34,,35
141239,SAT2ACT,,,,31,34,,30
141245,SAT2ACT,650,630,1280,29,30,,26
141251,SAT2ACT,640,740,1380,30,24,,32
141252,SAT2ACT,570,680,1250,29,28,,33
141253,SAT2ACT,710,670,1360,30,32,,29
141285,SAT2ACT,,,,33,34,,32
141286,SAT2ACT,,,,28,33,,31
141319,SAT2ACT,630,700,1320,27,29,,26
141338,SAT2ACT,650,630,1280,28,31,,27
141370,SAT2ACT,740,720,1460,34,35,,32
141398,SAT2ACT,,,,31,26,,33
141402,SAT2ACT,680,680,1360,31,32,,32
141407,SAT2ACT,650,750,1400,31,31,,30
141409,SAT2ACT,,,,33,29,,35
141437,SAT2ACT,720,790,1500,34,34,,34
141439,SAT2ACT,,,,31,33,,33
141460,SAT2ACT,660,740,1360,25,30,,27
141465,SAT2ACT,600,570,1170,,,,
141469,SAT2ACT,680,690,1360,,,,
141477,SAT2ACT,670,770,1440,35,32,,36
141499,SAT2ACT,630,650,1280,,,,
141502,SAT2ACT,620,590,1150,28,28,,27
141507,SAT2ACT,720,620,1330,28,34,,25
141508,SAT2ACT,,,,31,33,,33
141621,SAT2ACT,610,660,1270,,,,
141642,SAT2ACT,770,780,1550,35,35,,35
141645,SAT2ACT,620,730,1330,,,,
141651,SAT2ACT,630,740,1370,33,33,,29
141653,SAT2ACT,610,790,1400,,,,
141657,SAT2ACT,580,580,1160,,,,
141661,SAT2ACT,650,610,1260,27,28,,25
141685,SAT2ACT,,,,34,35,,33
141691,SAT2ACT,680,680,1330,26,24,,27
141697,SAT2ACT,,,,27,30,,27
141698,SAT2ACT,720,740,1460,32,33,,31
141701,SAT2ACT,,,,34,35,,35
141706,SAT2ACT,,,,29,29,,28
141708,SAT2ACT,710,680,1390,,,,
141726,SAT2ACT,640,580,1220,27,27,,27
141741,SAT2ACT,,,,25,24,,29
141744,SAT2ACT,660,640,1300,26,32,,26
141752,SAT2ACT,700,710,1390,,,,
141755,SAT2ACT,640,700,1300,26,24,,27
141759,SAT2ACT,710,770,1470,,,,
141771,SAT2ACT,,,,30,30,,28
141783,SAT2ACT,640,630,1270,27,32,,30
141788,SAT2ACT,530,560,1080,,,,
141793,SAT2ACT,,,,35,34,,34
141797,SAT2ACT,630,690,1310,23,18,,26
141799,SAT2ACT,670,700,1370,,,,
141815,SAT2ACT,,,,31,29,,31
141833,SAT2ACT,650,710,1360,29,30,,28
141844,SAT2ACT,630,680,1310,,,,
141845,SAT2ACT,700,720,1410,32,35,,32
141862,SAT2ACT,,,,28,30,,28
141871,SAT2ACT,640,750,1390,,,,
141872,SAT2ACT,,,,29,31,,32
