Key,CONFIDENTIALITY_IND,GENDER,GENDER_DESC,REPORTING_ETHNICITY_CODE,REPORTING_ETHNICITY,UNDERREPRESENTED_MINORITY_IND,ADMISSIONS_ATTRIBUTE,ADMISSIONS_ATTRIBUTE_DESC,RESIDENCY,RESIDENCY_DESC,ADDRESS_RULE,COUNTY,COUNTY_DESC,STATE_PROVINCE,STATE_PROVINCE_DESC,NATION,NATION_DESC
035288,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18033,Dekalb,IN,Indiana,,
035311,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18033,Dekalb,IN,Indiana,US,United States
035338,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,,,IN,Indiana,,
035362,N,M,Male,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,,,IN,Indiana,,
035369,N,M,Male,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
035374,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,,,IN,Indiana,,
035389,N,M,Male,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
035404,N,M,Male,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
035473,N,M,Male,Y,Hispanic/Latino,Y,,,R,Resident,PERMADDR,18001,Adams,IN,Indiana,US,United States
035495,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18001,Adams,IN,Indiana,US,United States
035499,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18001,Adams,IN,Indiana,US,United States
035591,N,M,Male,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
035605,N,F,Female,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
035609,N,M,Male,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
035614,N,F,Female,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
035671,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,01081,Lee,AL,Alabama,US,United States
035675,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,18157,Tippecanoe,IN,Indiana,,
035683,N,M,Male,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
035797,N,M,Male,C,Black or African American,Y,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
035993,N,M,Male,C,Black or African American,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
036086,N,F,Female,C,Black or African American,Y,,,R,Resident,PERMADDR,,,IN,Indiana,,
036124,N,M,Male,X,2 or more races,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,,,IN,Indiana,,
036256,N,M,Male,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
036258,N,M,Male,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
036387,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18169,Wabash,IN,Indiana,,
036397,N,F,Female,D,Asian,N,,,R,Resident,PERMADDR,18113,Noble,IN,Indiana,,
036436,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18169,Wabash,IN,Indiana,,
036459,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,US,United States
036543,N,F,Female,D,Asian,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
036569,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
036572,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
036578,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
036597,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
036653,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
036656,N,M,Male,D,Asian,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
036792,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18091,La Porte,IN,Indiana,US,United States
036871,N,F,Female,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
036910,N,F,Female,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
036939,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18169,Wabash,IN,Indiana,,
037112,N,M,Male,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
037222,N,M,Male,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
037247,N,F,Female,X,2 or more races,N,A1GS,1st Generation Student,R,Resident,PERMADDR,,,IN,Indiana,,
037248,N,M,Male,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
037291,N,M,Male,C,Black or African American,Y,,,R,Resident,PERMADDR,18091,La Porte,IN,Indiana,,
037309,N,F,Female,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
037470,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
037492,N,M,Male,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
037522,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
037536,N,M,Male,Y,Hispanic/Latino,Y,,,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
037575,N,M,Male,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
037609,N,M,Male,Y,Hispanic/Latino,Y,,,R,Resident,PERMADDR,,,IN,Indiana,,
037724,N,M,Male,D,Asian,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
037809,N,F,Female,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
037943,N,M,Male,Z,Unknown,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
038015,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18091,La Porte,IN,Indiana,,
038080,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18085,Kosciusko,IN,Indiana,US,United States
038122,N,F,Female,C,Black or African American,Y,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
039237,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18069,Huntington,IN,Indiana,,
039238,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
039357,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
039401,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
039437,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18069,Huntington,IN,Indiana,,
039501,N,F,Female,C,Black or African American,Y,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
039540,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18003,Allen,IN,Indiana,US,United States
039559,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
039568,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,US,United States
039572,N,M,Male,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18003,Allen,IN,Indiana,US,United States
039593,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18069,Huntington,IN,Indiana,,
039603,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18179,Wells,IN,Indiana,,
039667,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,US,United States
039678,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18069,Huntington,IN,Indiana,,
039700,N,M,Male,C,Black or African American,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
039930,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
039933,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18069,Huntington,IN,Indiana,,
040001,N,M,Male,X,2 or more races,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
040197,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
040233,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18085,Kosciusko,IN,Indiana,,
040342,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18085,Kosciusko,IN,Indiana,,
040355,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18183,Whitley,IN,Indiana,,
040367,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
040373,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18085,Kosciusko,IN,Indiana,,
040387,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,19163,Scott,IA,Iowa,,
040389,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18059,Hancock,IN,Indiana,,
040390,N,M,Male,X,2 or more races,N,,,N,Non-Resident,PERMADDR,17043,Dupage,IL,Illinois,,
040396,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,25023,Plymouth,MA,Massachusetts,,
040406,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18123,Perry,IN,Indiana,,
040418,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18029,Dearborn,IN,Indiana,,
040423,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
040434,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18059,Hancock,IN,Indiana,,
040442,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18081,Johnson,IN,Indiana,,
040447,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18005,Bartholomew,IN,Indiana,,
040456,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,29189,Saint Louis,MO,Missouri,,
040471,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
040488,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18007,Benton,IN,Indiana,,
040491,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18095,Madison,IN,Indiana,,
040496,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18123,Perry,IN,Indiana,,
040497,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,48113,Dallas,TX,Texas,,
040508,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
040509,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,13067,Cobb,GA,Georgia,,
040518,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18017,Cass,IN,Indiana,,
040526,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
040528,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,33011,Hillsborough,NH,New Hampshire,,
040529,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18135,Randolph,IN,Indiana,,
040543,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
040544,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
040563,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
040565,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,21015,Boone,KY,Kentucky,,
040566,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18163,Vanderburgh,IN,Indiana,,
040570,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
040575,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18059,Hancock,IN,Indiana,,
040586,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18103,Miami,IN,Indiana,,
040590,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
040612,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18159,Tipton,IN,Indiana,,
040621,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
040623,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,25009,Essex,MA,Massachusetts,,
040637,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
040648,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18081,Johnson,IN,Indiana,,
040659,N,M,Male,C,Black or African American,Y,,,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
040673,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
040679,N,F,Female,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,17111,McHenry,IL,Illinois,,
040705,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18081,Johnson,IN,Indiana,,
040727,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18035,Delaware,IN,Indiana,,
040739,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18119,Owen,IN,Indiana,,
040751,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18029,Dearborn,IN,Indiana,,
040753,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17143,Peoria,IL,Illinois,,
040771,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18039,Elkhart,IN,Indiana,,
040780,N,F,Female,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,US,United States
040781,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18043,Floyd,IN,Indiana,,
040790,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,48209,Hays,TX,Texas,,
040804,N,F,Female,C,Black or African American,Y,,,R,Resident,,,,,,,
040818,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18145,Shelby,IN,Indiana,,
040832,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18019,Clark,IN,Indiana,,
040842,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18159,Tipton,IN,Indiana,,
040846,N,M,Male,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,12057,Hillsborough,FL,Florida,,
040867,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18029,Dearborn,IN,Indiana,,
040868,N,F,Female,X,2 or more races,N,,,R,Resident,PERMADDR,39039,Defiance,OH,Ohio,,
040869,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,27053,Hennepin,MN,Minnesota,,
040888,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
040895,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18133,Putnam,IN,Indiana,,
040904,N,F,Female,X,2 or more races,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
040909,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18059,Hancock,IN,Indiana,,
040922,N,M,Male,Y,Hispanic/Latino,Y,,,R,Resident,PERMADDR,17163,Saint Clair,IL,Illinois,,
040941,N,F,Female,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,29189,Saint Louis,MO,Missouri,,
040947,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18147,Spencer,IN,Indiana,,
040967,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
040974,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18005,Bartholomew,IN,Indiana,,
040980,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
040984,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
041004,N,F,Female,D,Asian,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
041008,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18053,Grant,IN,Indiana,,
041040,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17111,McHenry,IL,Illinois,,
041041,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
041058,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18163,Vanderburgh,IN,Indiana,,
041065,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,29189,Saint Louis,MO,Missouri,,
041081,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
041088,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
041092,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18137,Ripley,IN,Indiana,,
041095,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,17099,La Salle,IL,Illinois,,
041096,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,34007,Camden,NJ,New Jersey,,
041110,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
041113,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
041130,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18019,Clark,IN,Indiana,,
041158,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
041163,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
041179,N,M,Male,C,Black or African American,Y,,,N,Non-Resident,PERMADDR,55133,Waukesha,WI,Wisconsin,,
041182,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
041184,N,F,Female,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,TW,Taiwan
041190,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18091,La Porte,IN,Indiana,,
041199,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,34025,Monmouth,NJ,New Jersey,,
041229,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
041264,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
041267,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18173,Warrick,IN,Indiana,,
041271,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18147,Spencer,IN,Indiana,,
041274,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
041275,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18117,Orange,IN,Indiana,,
041290,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18145,Shelby,IN,Indiana,,
041297,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
041300,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
041303,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
041311,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
041411,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18163,Vanderburgh,IN,Indiana,,
041431,N,F,Female,X,2 or more races,N,,,N,Non-Resident,PERMADDR,48121,Denton,TX,Texas,,
041469,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18085,Kosciusko,IN,Indiana,,
041706,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
041719,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
041720,N,F,Female,D,Asian,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
041722,N,F,Female,Y,Hispanic/Latino,Y,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
041726,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18037,Dubois,IN,Indiana,,
041730,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
041734,N,F,Female,C,Black or African American,Y,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
041896,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18059,Hancock,IN,Indiana,,
041912,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18183,Whitley,IN,Indiana,,
041932,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
041943,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18183,Whitley,IN,Indiana,US,United States
041944,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
041955,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18087,Lagrange,IN,Indiana,,
042001,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
042016,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
042025,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
042026,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
042119,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
042120,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18173,Warrick,IN,Indiana,,
042140,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18173,Warrick,IN,Indiana,,
042167,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18081,Johnson,IN,Indiana,,
042174,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
042184,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
042192,N,F,Female,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,US,United States
042204,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18081,Johnson,IN,Indiana,,
042224,N,M,Male,C,Black or African American,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
042225,N,F,Female,X,2 or more races,Y,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
042232,N,F,Female,X,2 or more races,N,,,N,Non-Resident,PERMADDR,48439,Tarrant,TX,Texas,,
042247,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17063,Grundy,IL,Illinois,,
042277,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17043,Dupage,IL,Illinois,,
042280,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
042366,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
042369,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,26027,Cass,MI,Michigan,,
042375,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17097,Lake,IL,Illinois,,
042377,N,F,Female,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,US,United States
042384,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17089,Kane,IL,Illinois,,
042388,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
042391,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18095,Madison,IN,Indiana,,
042396,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18023,Clinton,IN,Indiana,,
042405,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,17089,Kane,IL,Illinois,,
042409,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18147,Spencer,IN,Indiana,,
042415,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
042417,N,M,Male,X,2 or more races,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
042419,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
042434,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
042443,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18011,Boone,IN,Indiana,,
042444,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
042450,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,,,IN,Indiana,,
042573,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18039,Elkhart,IN,Indiana,,
042580,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18117,Orange,IN,Indiana,,
042587,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
042603,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18051,Gibson,IN,Indiana,,
042613,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18007,Benton,IN,Indiana,,
042620,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18137,Ripley,IN,Indiana,,
042694,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18085,Kosciusko,IN,Indiana,US,United States
042758,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
042759,N,M,Male,X,2 or more races,Y,,,N,Non-Resident,PERMADDR,17043,Dupage,IL,Illinois,,
042773,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18137,Ripley,IN,Indiana,,
042784,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
042795,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,06037,Los Angeles,CA,California,,
042799,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18035,Delaware,IN,Indiana,,
042819,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18173,Warrick,IN,Indiana,,
042828,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
042830,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18081,Johnson,IN,Indiana,,
042883,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18085,Kosciusko,IN,Indiana,US,United States
042945,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
042961,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18177,Wayne,IN,Indiana,,
042976,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18053,Grant,IN,Indiana,,
043034,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
043042,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
043044,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,39165,Warren,OH,Ohio,,
043059,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17043,Dupage,IL,Illinois,,
043061,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
043062,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,29189,Saint Louis,MO,Missouri,,
043065,N,M,Male,X,2 or more races,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18163,Vanderburgh,IN,Indiana,,
043068,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18059,Hancock,IN,Indiana,,
043072,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18029,Dearborn,IN,Indiana,,
043188,N,M,Male,X,2 or more races,N,,,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
043193,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
043204,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18081,Johnson,IN,Indiana,,
