PUID_SIX,ACADEMIC_PERIOD,TRANSFER_COURSE_INSTITUTION,TRANSFER_COURSE_INST_DESC,COURSE_IDENTIFICATION,COURSE_TITLE_SHORT,TRANSFER_COURSE_IND,CREDITS_EARNED
345705,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
345705,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
345722,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
345722,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
345722,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
345722,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
345722,202130,99ADPL,Advance Placement - CEEB,PHYS27200,E&M Interactions,Y,4
345877,,,,,,,
345881,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
345881,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
345881,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
345908,,,,,,,
346018,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
346049,,,,,,,
346056,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
346056,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
346063,,,,,,,
346283,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
346283,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
346293,202210,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
346325,,,,,,,
346334,,,,,,,
346349,,,,,,,
346455,,,,,,,
346465,202210,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
346545,,,,,,,
346585,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
346585,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
346635,202110,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
346654,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
346690,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
346690,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
346764,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
346764,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
346855,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
346855,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
346855,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
347011,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
347011,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
347035,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
347035,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
347035,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
347037,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
347037,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
347135,,,,,,,
347178,,,,,,,
347203,,,,,,,
347205,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
347298,202210,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
347298,202210,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
347339,202120,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
347339,202120,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
347339,202120,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
347419,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
347419,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
347419,202130,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
347475,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
347491,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
347491,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
347491,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
347491,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
347497,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
347497,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
347497,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
347497,202130,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
347526,,,,,,,
347531,,,,,,,
347669,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
347746,,,,,,,
347756,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
347756,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
347756,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
347765,,,,,,,
347840,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
347840,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
347840,202130,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
347840,202130,99ADPL,Advance Placement - CEEB,PHYS22100,Gen Physics,Y,4
347890,202210,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
347980,,,,,,,
348038,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
348065,,,,,,,
348072,,,,,,,
348211,,,,,,,
348263,,,,,,,
348277,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
348277,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
348277,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
348284,202110,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
348569,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
348569,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
348669,,,,,,,
348702,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
348741,,,,,,,
348792,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
348792,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
348792,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
348810,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
348810,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
348814,,,,,,,
348822,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
348822,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
348822,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
348822,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
348843,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
348843,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
348880,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
348916,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
348916,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
348916,202130,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
348985,,,,,,,
348993,,,,,,,
349045,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
349045,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
349045,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
349045,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
349049,,,,,,,
349080,,,,,,,
349183,,,,,,,
349191,,,,,,,
349209,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
349209,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
349209,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
349312,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
349312,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
349318,,,,,,,
349369,202120,99CLEP,CLEP Credit,MA15300,Algebra And Trig I,Y,3
349395,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
349395,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
349395,202130,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
349471,,,,,,,
349480,,,,,,,
349572,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
349572,202130,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
349641,,,,,,,
349663,,,,,,,
349691,,,,,,,
349695,,,,,,,
349720,,,,,,,
349734,,,,,,,
349807,,,,,,,
349813,,,,,,,
349842,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
349842,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
349842,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
349842,202130,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
349843,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
349843,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
349843,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
349843,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
349843,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
349843,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
349858,,,,,,,
349859,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
349859,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
349884,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
349884,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
349906,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
349906,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
349906,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
349915,,,,,,,
350062,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
350123,,,,,,,
350138,,,,,,,
350148,,,,,,,
350205,,,,,,,
350216,202130,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
350217,,,,,,,
350265,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
350265,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
350265,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
350321,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
350424,,,,,,,
350435,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
350435,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
350603,,,,,,,
350652,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
350652,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
350652,202130,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
350684,,,,,,,
350712,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
350712,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
350712,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
350772,,,,,,,
350785,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
350785,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
350788,202110,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
350788,202110,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
350877,,,,,,,
350888,,,,,,,
350954,,,,,,,
350996,,,,,,,
351006,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
351006,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
351011,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
351011,202210,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
351059,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
351059,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
351133,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
351195,202210,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
351295,202120,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
351377,,,,,,,
351526,,,,,,,
351658,,,,,,,
351687,,,,,,,
351717,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
351717,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
351752,202210,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
351777,202210,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
351777,202210,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
351777,202210,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
351777,202210,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
351804,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
351804,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
351804,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
351804,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
351834,,,,,,,
351848,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
351848,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
351848,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
351876,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
351876,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
351876,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
351876,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
351876,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
351954,,,,,,,
352017,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352017,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
352075,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352123,,,,,,,
352243,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352309,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
352309,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352323,,,,,,,
352364,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352364,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
352369,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352369,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
352387,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352387,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
352387,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
352387,202130,99ADPL,Advance Placement - CEEB,PHYS27200,E&M Interactions,Y,4
352407,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352421,,,,,,,
352428,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352428,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
352428,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
352498,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352517,202110,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
352517,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352517,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
352535,,,,,,,
352548,,,,,,,
352567,,,,,,,
352577,,,,,,,
352603,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352603,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
352603,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
352619,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352619,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
352619,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
352620,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352620,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
352620,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
352653,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352653,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
352656,,,,,,,
352674,,,,,,,
352696,202210,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
352711,,,,,,,
352719,,,,,,,
352791,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352791,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
352791,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
352791,202130,99ADPL,Advance Placement - CEEB,PHYS22100,Gen Physics,Y,4
352806,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
352806,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352806,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
352846,,,,,,,
352852,202120,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352852,202120,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
352852,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
352936,,,,,,,
352955,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
352955,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
352955,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
353037,,,,,,,
353042,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
353042,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
353042,202130,99ADPL,Advance Placement - CEEB,PHYS17200,Modern Mechanics,Y,4
353042,202130,99ADPL,Advance Placement - CEEB,PHYS27200,E&M Interactions,Y,4
353048,,,,,,,
353132,,,,,,,
353150,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
353150,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
353150,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
353185,,,,,,,
353358,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
353358,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
353368,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
353368,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
353452,,,,,,,
353497,,,,,,,
353708,,,,,,,
353722,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
353722,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
353814,,,,,,,
353903,,,,,,,
353917,,,,,,,
353924,,,,,,,
353928,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
353936,,,,,,,
353949,,,,,,,
354093,,,,,,,
354156,,,,,,,
354209,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
354209,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
354271,,,,,,,
354342,,,,,,,
354406,,,,,,,
354507,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
354507,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
354507,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
354507,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
354508,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
354516,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
354516,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
354516,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
354516,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
354544,,,,,,,
354546,,,,,,,
354560,202130,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
354560,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
354598,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
354598,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
354598,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
354611,,,,,,,
354660,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
354678,,,,,,,
354725,,,,,,,
354754,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
354754,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
354754,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
354754,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
354754,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
354765,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
354830,,,,,,,
354868,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
354868,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
354868,202130,99ADPL,Advance Placement - CEEB,PHYS22100,Gen Physics,Y,4
354870,,,,,,,
354920,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
354920,202130,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
354948,,,,,,,
354997,,,,,,,
355067,202210,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
355067,202210,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
355081,,,,,,,
355082,,,,,,,
355192,,,,,,,
355475,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
355475,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
355550,,,,,,,
355573,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
355573,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
